Date,unix_timestamp,open,high,low,close,volume
2017-05-14 22:00:00,1494799200.0,1793.01,1793.01,1793.0,1793.01,10.47224446
2017-05-14 23:00:00,1494802800.0,1793.01,1794.07,1793.0,1794.01,54.18840643
2017-05-15 00:00:00,1494806400.0,1794.01,1794.01,1794.0,1794.0,23.26389378
2017-05-15 01:00:00,1494810000.0,1794.0,1794.01,1789.18,1789.19,216.5666918
2017-05-15 02:00:00,1494813600.0,1789.19,1789.19,1776.4,1776.4,41.9637807
2017-05-15 03:00:00,1494817200.0,1776.4,1779.71,1776.4,1779.71,27.42844491
2017-05-15 04:00:00,1494820800.0,1779.71,1779.71,1740.0,1751.01,326.0561597
2017-05-15 05:00:00,1494824400.0,1751.01,1758.27,1740.63,1755.42,53.07164908
2017-05-15 06:00:00,1494828000.0,1755.42,1762.44,1752.44,1762.01,24.33877067
2017-05-15 07:00:00,1494831600.0,1762.01,1765.57,1754.15,1754.15,7.635320067
2017-05-15 08:00:00,1494835200.0,1754.15,1754.16,1713.43,1723.76,49.33771194
2017-05-15 09:00:00,1494838800.0,1723.76,1732.83,1713.64,1732.83,15.52226462
2017-05-15 10:00:00,1494842400.0,1732.83,1749.69,1732.83,1738.55,66.80811718
2017-05-15 11:00:00,1494846000.0,1738.55,1762.34,1738.55,1761.62,1257.874872
2017-05-15 12:00:00,1494849600.0,1761.62,1761.63,1751.17,1751.17,148.0578722
2017-05-15 13:00:00,1494853200.0,1751.17,1751.41,1747.27,1748.1,332.6163559
2017-05-15 14:00:00,1494856800.0,1748.1,1749.01,1688.0,1716.14,2667.296368
2017-05-15 15:00:00,1494860400.0,1716.14,1716.14,1694.02,1709.46,1320.470742
2017-05-15 16:00:00,1494864000.0,1709.46,1733.0,1709.46,1729.65,1204.524267
2017-05-15 17:00:00,1494867600.0,1729.65,1735.59,1727.23,1728.99,692.4219781
2017-05-15 18:00:00,1494871200.0,1728.99,1733.18,1721.82,1721.89,674.0723038
2017-05-15 19:00:00,1494874800.0,1721.89,1721.89,1712.29,1712.85,405.1483309
2017-05-15 20:00:00,1494878400.0,1712.85,1721.92,1667.0,1710.0,2641.001994
2017-05-15 21:00:00,1494882000.0,1710.0,1741.64,1710.0,1738.0,351.8059627
2017-05-15 22:00:00,1494885600.0,1738.0,1743.99,1737.99,1743.99,52.92340921
2017-05-15 23:00:00,1494889200.0,1743.99,1744.34,1736.0,1742.67,113.3549533
2017-05-16 00:00:00,1494892800.0,1742.67,1742.67,1713.52,1727.85,725.2926825
2017-05-16 01:00:00,1494896400.0,1727.85,1730.0,1727.85,1730.0,43.13566798
2017-05-16 02:00:00,1494900000.0,1730.0,1731.05,1727.86,1727.86,87.13036436
2017-05-16 03:00:00,1494903600.0,1727.86,1727.86,1701.01,1701.54,467.6462504
2017-05-16 04:00:00,1494907200.0,1701.54,1715.13,1701.54,1715.13,106.6433783
2017-05-16 05:00:00,1494910800.0,1715.13,1715.13,1713.0,1713.01,34.74833931
2017-05-16 06:00:00,1494914400.0,1713.01,1721.14,1711.74,1718.16,200.5604163
2017-05-16 07:00:00,1494918000.0,1718.16,1718.16,1709.58,1711.02,73.29092881
2017-05-16 08:00:00,1494921600.0,1711.02,1721.14,1711.02,1721.14,77.76983658
2017-05-16 09:00:00,1494925200.0,1721.14,1731.01,1721.14,1731.0,151.9205485
2017-05-16 10:00:00,1494928800.0,1731.0,1741.9,1730.98,1740.26,314.395133
2017-05-16 11:00:00,1494932400.0,1740.26,1752.82,1739.3,1739.57,477.6413051
2017-05-16 12:00:00,1494936000.0,1739.57,1740.27,1739.57,1740.27,67.62100933
2017-05-16 13:00:00,1494939600.0,1740.27,1744.42,1740.26,1744.42,247.8577443
2017-05-16 14:00:00,1494943200.0,1744.42,1752.19,1744.42,1751.88,77.65426119
2017-05-16 15:00:00,1494946800.0,1751.88,1764.62,1751.87,1762.98,394.9785801
2017-05-16 16:00:00,1494950400.0,1762.98,1764.57,1762.97,1764.57,246.8419559
2017-05-16 17:00:00,1494954000.0,1764.57,1764.57,1763.98,1764.47,412.2070773
2017-05-16 18:00:00,1494957600.0,1764.47,1770.0,1764.45,1764.45,995.0239578
2017-05-16 19:00:00,1494961200.0,1764.45,1765.18,1762.77,1762.79,375.9623281
2017-05-16 20:00:00,1494964800.0,1762.79,1763.0,1761.99,1763.0,504.0266784
2017-05-16 21:00:00,1494968400.0,1763.0,1764.84,1760.0,1760.01,195.7688468
2017-05-16 22:00:00,1494972000.0,1760.01,1762.62,1760.0,1762.62,133.0697361
2017-05-16 23:00:00,1494975600.0,1762.62,1769.73,1762.61,1769.71,69.45352003
2017-05-17 00:00:00,1494979200.0,1769.71,1770.0,1769.71,1770.0,229.5144617
2017-05-17 01:00:00,1494982800.0,1770.0,1770.46,1753.25,1753.25,542.5433614
2017-05-17 02:00:00,1494986400.0,1753.25,1776.41,1750.0,1775.52,378.0800185
2017-05-17 03:00:00,1494990000.0,1775.52,1800.0,1775.52,1800.0,250.6902075
2017-05-17 04:00:00,1494993600.0,1800.0,1820.8,1800.0,1817.86,528.982355
2017-05-17 05:00:00,1494997200.0,1817.86,1824.0,1817.86,1824.0,198.7836032
2017-05-17 06:00:00,1495000800.0,1824.0,1830.0,1824.0,1829.11,586.9536163
2017-05-17 07:00:00,1495004400.0,1829.11,1829.12,1810.76,1820.19,504.4378382
2017-05-17 08:00:00,1495008000.0,1820.19,1828.22,1817.9,1817.9,48.27755166
2017-05-17 09:00:00,1495011600.0,1817.9,1837.36,1817.89,1837.35,157.5945608
2017-05-17 10:00:00,1495015200.0,1837.35,1837.36,1836.95,1836.96,337.8425777
2017-05-17 11:00:00,1495018800.0,1836.96,1836.96,1822.64,1824.26,912.3414074
2017-05-17 12:00:00,1495022400.0,1824.26,1824.26,1823.04,1823.99,337.0738982
2017-05-17 13:00:00,1495026000.0,1823.99,1825.5,1823.67,1825.5,304.4934269
2017-05-17 14:00:00,1495029600.0,1825.5,1830.16,1825.5,1830.0,67.07826644
2017-05-17 15:00:00,1495033200.0,1830.0,1830.77,1829.28,1829.78,294.60798
2017-05-17 16:00:00,1495036800.0,1829.78,1835.0,1828.87,1830.72,892.529416
2017-05-17 17:00:00,1495040400.0,1830.72,1830.72,1818.03,1818.61,377.729731
2017-05-17 18:00:00,1495044000.0,1818.61,1826.45,1810.68,1826.44,428.155445
2017-05-17 19:00:00,1495047600.0,1826.44,1828.88,1819.76,1820.98,538.5528965
2017-05-17 20:00:00,1495051200.0,1820.98,1820.98,1800.72,1811.8,897.6278489
2017-05-17 21:00:00,1495054800.0,1811.8,1811.8,1799.08,1799.08,641.4211739
2017-05-17 22:00:00,1495058400.0,1799.08,1811.78,1799.07,1811.78,306.6425579
2017-05-17 23:00:00,1495062000.0,1811.78,1812.57,1811.77,1812.57,286.1369735
2017-05-18 00:00:00,1495065600.0,1812.57,1823.0,1812.57,1817.08,518.2316292
2017-05-18 01:00:00,1495069200.0,1817.08,1817.08,1808.15,1812.23,468.2877055
2017-05-18 02:00:00,1495072800.0,1812.23,1812.23,1810.97,1811.09,243.5531941
2017-05-18 03:00:00,1495076400.0,1811.09,1811.09,1809.56,1809.56,81.08972212
2017-05-18 04:00:00,1495080000.0,1809.56,1811.62,1809.56,1811.62,25.26542693
2017-05-18 05:00:00,1495083600.0,1811.62,1818.64,1811.61,1818.64,111.604476
2017-05-18 06:00:00,1495087200.0,1818.64,1829.06,1818.64,1828.8,159.8926359
2017-05-18 07:00:00,1495090800.0,1828.8,1829.06,1823.85,1825.03,29.77152318
2017-05-18 08:00:00,1495094400.0,1825.03,1825.04,1818.81,1818.81,46.23413866
2017-05-18 09:00:00,1495098000.0,1818.81,1818.82,1811.66,1811.66,45.33944931
2017-05-18 10:00:00,1495101600.0,1811.66,1815.07,1811.66,1814.08,82.34866734
2017-05-18 11:00:00,1495105200.0,1814.08,1819.11,1814.08,1815.59,675.7823608
2017-05-18 12:00:00,1495108800.0,1815.59,1819.73,1815.59,1819.73,28.91120927
2017-05-18 13:00:00,1495112400.0,1819.73,1826.23,1818.51,1826.13,129.1953673
2017-05-18 14:00:00,1495116000.0,1826.13,1847.39,1826.12,1847.32,124.8434824
2017-05-18 15:00:00,1495119600.0,1847.32,1851.97,1847.32,1851.97,139.872878
2017-05-18 16:00:00,1495123200.0,1851.97,1860.97,1851.96,1860.96,361.2411523
2017-05-18 17:00:00,1495126800.0,1860.96,1878.0,1860.94,1863.12,1308.476257
2017-05-18 18:00:00,1495130400.0,1863.12,1864.33,1857.83,1858.07,729.3617758
2017-05-18 19:00:00,1495134000.0,1858.07,1860.17,1857.82,1859.73,271.6136628
2017-05-18 20:00:00,1495137600.0,1859.73,1872.99,1859.73,1872.85,1424.914814
2017-05-18 21:00:00,1495141200.0,1872.85,1878.87,1872.04,1878.87,267.6368961
2017-05-18 22:00:00,1495144800.0,1878.87,1890.0,1875.36,1890.0,323.2221852
2017-05-18 23:00:00,1495148400.0,1890.0,1895.55,1890.0,1895.55,256.5144742
2017-05-19 00:00:00,1495152000.0,1895.55,1913.99,1894.64,1913.99,386.3496046
2017-05-19 01:00:00,1495155600.0,1913.99,1917.03,1901.01,1903.58,362.802364
2017-05-19 02:00:00,1495159200.0,1903.58,1904.01,1900.05,1900.05,444.48838
2017-05-19 03:00:00,1495162800.0,1900.05,1915.37,1899.99,1910.26,312.5354194
2017-05-19 04:00:00,1495166400.0,1910.26,1914.95,1905.97,1914.95,100.0879816
2017-05-19 05:00:00,1495170000.0,1914.95,1925.55,1914.94,1925.18,111.3856643
2017-05-19 06:00:00,1495173600.0,1925.18,1925.55,1916.21,1919.92,58.58116987
2017-05-19 07:00:00,1495177200.0,1919.92,1922.58,1918.68,1920.27,62.06219011
2017-05-19 08:00:00,1495180800.0,1920.27,1925.55,1920.26,1925.54,96.19508051
2017-05-19 09:00:00,1495184400.0,1925.54,1932.94,1923.22,1932.94,161.7358515
2017-05-19 10:00:00,1495188000.0,1932.94,1946.53,1932.94,1946.52,155.2023271
2017-05-19 11:00:00,1495191600.0,1946.52,1953.42,1931.6,1941.56,1111.063595
2017-05-19 12:00:00,1495195200.0,1941.56,1947.76,1939.03,1947.76,365.6201766
2017-05-19 13:00:00,1495198800.0,1947.76,1952.86,1947.76,1952.79,229.9326387
2017-05-19 14:00:00,1495202400.0,1952.79,1958.8,1951.98,1958.03,149.0301007
2017-05-19 15:00:00,1495206000.0,1958.03,1958.03,1946.99,1947.0,259.5865298
2017-05-19 16:00:00,1495209600.0,1947.0,1947.0,1931.42,1931.42,390.1759519
2017-05-19 17:00:00,1495213200.0,1931.42,1931.43,1927.19,1930.71,485.4729751
2017-05-19 18:00:00,1495216800.0,1930.71,1931.99,1917.24,1920.32,451.1063601
2017-05-19 19:00:00,1495220400.0,1920.32,1932.82,1920.32,1930.76,158.6237251
2017-05-19 20:00:00,1495224000.0,1930.76,1944.0,1927.875,1935.14,1458.887363
2017-05-19 21:00:00,1495227600.0,1935.14,1961.82,1934.96,1959.98,283.9427366
2017-05-19 22:00:00,1495231200.0,1959.98,1965.0,1955.17,1964.99,154.9084957
2017-05-19 23:00:00,1495234800.0,1964.99,1965.23,1964.98,1965.01,116.9711287
2017-05-20 00:00:00,1495238400.0,1965.01,1978.31,1965.01,1978.31,363.5999472
2017-05-20 01:00:00,1495242000.0,1978.31,1979.99,1978.0,1979.99,158.1034178
2017-05-20 02:00:00,1495245600.0,1979.99,1985.05,1979.98,1979.99,135.259549
2017-05-20 03:00:00,1495249200.0,1979.99,1984.84,1979.97,1979.98,97.008844
2017-05-20 04:00:00,1495252800.0,1979.98,1983.58,1977.93,1978.62,97.70020073
2017-05-20 05:00:00,1495256400.0,1978.62,1987.29,1978.61,1987.29,45.79818294
2017-05-20 06:00:00,1495260000.0,1987.29,1991.05,1987.29,1990.99,248.5961674
2017-05-20 07:00:00,1495263600.0,1990.99,1990.99,1986.87,1990.2,159.6206972
2017-05-20 08:00:00,1495267200.0,1990.2,1993.75,1990.19,1992.77,157.4871211
2017-05-20 09:00:00,1495270800.0,1992.77,1992.77,1985.04,1985.04,29.73300015
2017-05-20 10:00:00,1495274400.0,1985.04,1986.34,1970.32,1970.32,306.7333426
2017-05-20 11:00:00,1495278000.0,1970.32,1974.73,1970.0,1974.72,137.8791955
2017-05-20 12:00:00,1495281600.0,1974.72,1980.94,1974.71,1980.94,99.87863675
2017-05-20 13:00:00,1495285200.0,1980.94,1985.98,1979.03,1982.27,147.71064
2017-05-20 14:00:00,1495288800.0,1982.27,1989.97,1981.01,1989.96,230.0673828
2017-05-20 15:00:00,1495292400.0,1989.96,2004.99,1988.42,1988.43,684.92963
2017-05-20 16:00:00,1495296000.0,1988.43,1989.5,1988.42,1989.47,49.00487774
2017-05-20 17:00:00,1495299600.0,1989.47,2003.68,1989.46,2003.01,585.3700874
2017-05-20 18:00:00,1495303200.0,2003.01,2005.99,2003.01,2005.28,472.4803184
2017-05-20 19:00:00,1495306800.0,2005.28,2018.98,2005.27,2018.87,190.2116833
2017-05-20 20:00:00,1495310400.0,2018.87,2032.72,2018.63,2032.72,396.6884842
2017-05-20 21:00:00,1495314000.0,2032.72,2033.92,2009.01,2026.54,339.9121069
2017-05-20 22:00:00,1495317600.0,2026.54,2040.0,2026.51,2040.0,89.95556766
2017-05-20 23:00:00,1495321200.0,2040.0,2045.0,2036.83,2044.4,321.3574516
2017-05-21 00:00:00,1495324800.0,2044.4,2052.23,2034.51,2046.23,751.2158841
2017-05-21 01:00:00,1495328400.0,2046.23,2055.01,2046.22,2055.0,225.1698556
2017-05-21 02:00:00,1495332000.0,2055.0,2055.01,2028.83,2045.3,175.3474817
2017-05-21 03:00:00,1495335600.0,2045.3,2056.0,2039.25,2055.99,57.13834134
2017-05-21 04:00:00,1495339200.0,2055.99,2068.99,2040.43,2055.78,236.7768341
2017-05-21 05:00:00,1495342800.0,2055.78,2057.89,2051.3,2056.59,100.2942981
2017-05-21 06:00:00,1495346400.0,2056.59,2064.93,2056.58,2064.92,18.88243144
2017-05-21 07:00:00,1495350000.0,2064.92,2064.93,2054.24,2056.58,26.61535182
2017-05-21 08:00:00,1495353600.0,2056.58,2062.0,2051.79,2062.0,97.3646824
2017-05-21 09:00:00,1495357200.0,2062.0,2063.02,2062.0,2063.02,25.40269676
2017-05-21 10:00:00,1495360800.0,2063.02,2083.96,2063.02,2083.15,147.2221543
2017-05-21 11:00:00,1495364400.0,2083.15,2089.44,2071.57,2076.28,125.808587
2017-05-21 12:00:00,1495368000.0,2076.28,2076.28,2020.51,2020.51,215.4209499
2017-05-21 13:00:00,1495371600.0,2020.51,2041.85,2007.18,2029.48,425.0585562
2017-05-21 14:00:00,1495375200.0,2029.48,2044.01,1995.0,1995.01,242.9900347
2017-05-21 15:00:00,1495378800.0,1995.01,2016.76,1995.01,2016.72,146.3481863
2017-05-21 16:00:00,1495382400.0,2016.72,2018.0,1989.0,2005.75,165.0221996
2017-05-21 17:00:00,1495386000.0,2005.75,2009.12,1981.37,2000.0,110.4892881
2017-05-21 18:00:00,1495389600.0,2000.0,2018.0,2000.0,2015.42,74.34866394
2017-05-21 19:00:00,1495393200.0,2015.42,2017.99,2015.4,2016.22,129.6817534
2017-05-21 20:00:00,1495396800.0,2016.22,2024.66,2015.4,2015.44,105.2715995
2017-05-21 21:00:00,1495400400.0,2015.44,2019.99,2015.4,2019.99,30.27176129
2017-05-21 22:00:00,1495404000.0,2019.99,2022.99,2019.98,2022.99,90.28065307
2017-05-21 23:00:00,1495407600.0,2022.99,2032.99,2022.12,2026.0,180.6389404
2017-05-22 00:00:00,1495411200.0,2026.0,2028.17,2021.26,2028.17,59.8631676
2017-05-22 01:00:00,1495414800.0,2028.17,2041.67,2028.17,2034.57,260.8933233
2017-05-22 02:00:00,1495418400.0,2034.57,2041.66,2021.86,2034.99,104.4973391
2017-05-22 03:00:00,1495422000.0,2034.99,2073.34,2034.99,2068.95,145.3370325
2017-05-22 04:00:00,1495425600.0,2068.95,2084.73,2068.87,2082.27,76.34085752
2017-05-22 05:00:00,1495429200.0,2082.27,2130.0,2073.48,2125.62,339.5633638
2017-05-22 06:00:00,1495432800.0,2125.62,2134.94,2109.7,2134.51,212.7587768
2017-05-22 07:00:00,1495436400.0,2134.51,2141.04,2115.8,2138.99,186.038545
2017-05-22 08:00:00,1495440000.0,2138.99,2141.2,2109.37,2109.37,424.9937435
2017-05-22 09:00:00,1495443600.0,2109.37,2109.37,2048.18,2050.0,425.1403168
2017-05-22 10:00:00,1495447200.0,2050.0,2117.49,2050.0,2105.94,80.81640802
2017-05-22 11:00:00,1495450800.0,2105.94,2109.42,2082.67,2109.42,116.6721897
2017-05-22 12:00:00,1495454400.0,2109.42,2109.42,2099.99,2100.0,281.0342395
2017-05-22 13:00:00,1495458000.0,2100.0,2123.42,2097.08,2120.46,467.4528503
2017-05-22 14:00:00,1495461600.0,2120.46,2159.85,2120.46,2159.84,357.5966141
2017-05-22 15:00:00,1495465200.0,2159.84,2173.57,2159.01,2172.73,136.8182223
2017-05-22 16:00:00,1495468800.0,2172.73,2204.0,2172.72,2186.93,215.6788553
2017-05-22 17:00:00,1495472400.0,2186.93,2196.92,2177.94,2193.34,382.8128179
2017-05-22 18:00:00,1495476000.0,2193.34,2221.39,2191.39,2218.56,218.5182092
2017-05-22 19:00:00,1495479600.0,2218.56,2249.0,2151.61,2163.99,416.0701714
2017-05-22 20:00:00,1495483200.0,2163.99,2214.47,2095.0,2131.89,3867.2509
2017-05-22 21:00:00,1495486800.0,2131.89,2150.0,2080.0,2130.09,535.2061191
2017-05-22 22:00:00,1495490400.0,2130.09,2134.53,2009.0,2009.03,795.7460596
2017-05-22 23:00:00,1495494000.0,2009.03,2108.24,1998.5,2101.33,1228.259953
2017-05-23 00:00:00,1495497600.0,2101.33,2157.7,2101.33,2151.75,286.7095527
2017-05-23 01:00:00,1495501200.0,2151.75,2180.74,2151.74,2154.75,215.3524857
2017-05-23 02:00:00,1495504800.0,2154.75,2156.31,2131.69,2155.58,485.1265113
2017-05-23 03:00:00,1495508400.0,2155.58,2175.29,2155.58,2175.29,203.1092255
2017-05-23 04:00:00,1495512000.0,2175.29,2197.18,2175.28,2197.04,95.93579276
2017-05-23 05:00:00,1495515600.0,2197.04,2228.78,2190.2,2208.99,218.0024102
2017-05-23 06:00:00,1495519200.0,2208.99,2209.0,2165.25,2165.26,279.2340263
2017-05-23 07:00:00,1495522800.0,2165.26,2194.73,2165.26,2186.55,111.9122272
2017-05-23 08:00:00,1495526400.0,2186.55,2187.4,2165.83,2177.04,71.62386957
2017-05-23 09:00:00,1495530000.0,2177.04,2177.04,2156.87,2173.36,84.90258104
2017-05-23 10:00:00,1495533600.0,2173.36,2203.51,2173.36,2200.01,25.59792279
2017-05-23 11:00:00,1495537200.0,2200.01,2232.41,2162.5,2222.71,285.3557755
2017-05-23 12:00:00,1495540800.0,2222.71,2233.72,2222.71,2231.85,46.53472072
2017-05-23 13:00:00,1495544400.0,2231.85,2243.59,2225.0,2240.5,143.6967724
2017-05-23 14:00:00,1495548000.0,2240.5,2263.99,2185.0,2262.99,3380.512085
2017-05-23 15:00:00,1495551600.0,2262.99,2262.99,2251.94,2251.95,376.4998867
2017-05-23 16:00:00,1495555200.0,2251.95,2251.95,2213.17,2227.0,231.3663563
2017-05-23 17:00:00,1495558800.0,2227.0,2231.97,2213.43,2228.97,337.3841497
2017-05-23 18:00:00,1495562400.0,2228.97,2257.32,2228.96,2247.59,511.1375031
2017-05-23 19:00:00,1495566000.0,2247.59,2260.0,2235.0,2235.0,326.8111462
2017-05-23 20:00:00,1495569600.0,2235.0,2239.91,2222.0,2237.88,1940.453534
2017-05-23 21:00:00,1495573200.0,2237.88,2239.25,2231.67,2238.38,189.0912683
2017-05-23 22:00:00,1495576800.0,2238.38,2262.21,2238.38,2262.2,371.3400205
2017-05-23 23:00:00,1495580400.0,2262.2,2264.0,2250.72,2261.22,1041.752074
2017-05-24 00:00:00,1495584000.0,2261.22,2290.0,2261.22,2289.99,776.4883388
2017-05-24 01:00:00,1495587600.0,2289.99,2305.35,2289.99,2304.89,317.0021403
2017-05-24 02:00:00,1495591200.0,2304.89,2319.02,2299.01,2319.02,319.7367147
2017-05-24 03:00:00,1495594800.0,2319.02,2319.02,2280.13,2305.17,588.3846547
2017-05-24 04:00:00,1495598400.0,2305.17,2314.22,2299.14,2303.3,357.6942842
2017-05-24 05:00:00,1495602000.0,2303.3,2305.95,2282.97,2298.92,146.2258488
2017-05-24 06:00:00,1495605600.0,2298.92,2318.3,2298.91,2318.3,201.3880593
2017-05-24 07:00:00,1495609200.0,2318.3,2321.8,2317.82,2321.8,186.8718655
2017-05-24 08:00:00,1495612800.0,2321.8,2338.51,2321.79,2338.5,45.89761265
2017-05-24 09:00:00,1495616400.0,2338.5,2338.51,2293.57,2316.77,447.4687949
2017-05-24 10:00:00,1495620000.0,2316.77,2339.0,2313.81,2335.81,196.4696402
2017-05-24 11:00:00,1495623600.0,2335.81,2373.99,2330.9,2372.26,852.9233625
2017-05-24 12:00:00,1495627200.0,2372.26,2384.55,2372.25,2382.24,814.270284
2017-05-24 13:00:00,1495630800.0,2382.24,2388.79,2361.59,2361.59,280.4748586
2017-05-24 14:00:00,1495634400.0,2361.59,2374.52,2341.63,2370.13,465.2381466
2017-05-24 15:00:00,1495638000.0,2370.13,2403.31,2370.13,2403.31,616.0956407
2017-05-24 16:00:00,1495641600.0,2403.31,2421.84,2399.69,2421.84,316.943821
2017-05-24 17:00:00,1495645200.0,2421.84,2440.8,2417.07,2428.03,584.2540025
2017-05-24 18:00:00,1495648800.0,2428.03,2448.15,2419.67,2448.14,514.7320851
2017-05-24 19:00:00,1495652400.0,2448.14,2474.9,2448.14,2474.9,474.2880223
2017-05-24 20:00:00,1495656000.0,2474.9,2479.0,2441.0,2454.6,1221.676351
2017-05-24 21:00:00,1495659600.0,2454.6,2474.01,2454.59,2469.06,320.7761887
2017-05-24 22:00:00,1495663200.0,2469.06,2469.06,2415.01,2415.02,418.7853214
2017-05-24 23:00:00,1495666800.0,2415.02,2438.9,2403.32,2436.45,500.9034673
2017-05-25 00:00:00,1495670400.0,2436.45,2469.99,2430.34,2469.96,401.7525291
2017-05-25 01:00:00,1495674000.0,2469.96,2523.78,2469.95,2520.21,1074.07734
2017-05-25 02:00:00,1495677600.0,2520.21,2550.0,2499.95,2549.99,748.2075407
2017-05-25 03:00:00,1495681200.0,2549.99,2579.03,2549.99,2574.98,513.1365308
2017-05-25 04:00:00,1495684800.0,2574.98,2597.91,2546.49,2550.0,839.1001656
2017-05-25 05:00:00,1495688400.0,2550.0,2602.91,2534.04,2601.98,127.7812479
2017-05-25 06:00:00,1495692000.0,2601.98,2669.0,2601.98,2658.85,330.9675948
2017-05-25 07:00:00,1495695600.0,2658.85,2667.5,2620.22,2653.01,261.5748232
2017-05-25 08:00:00,1495699200.0,2653.01,2670.0,2649.98,2669.9,127.0926112
2017-05-25 09:00:00,1495702800.0,2669.9,2680.0,2664.34,2680.0,161.4359897
2017-05-25 10:00:00,1495706400.0,2680.0,2734.0,2679.99,2724.41,242.5249882
2017-05-25 11:00:00,1495710000.0,2724.41,2748.82,2687.2,2748.52,787.0777744
2017-05-25 12:00:00,1495713600.0,2748.52,2776.91,2748.46,2770.98,199.9947159
2017-05-25 13:00:00,1495717200.0,2770.98,2779.0,2630.0,2701.89,4126.366047
2017-05-25 14:00:00,1495720800.0,2701.89,2759.83,2701.88,2745.76,292.9065362
2017-05-25 15:00:00,1495724400.0,2745.76,2756.0,2612.0,2678.29,3897.602977
2017-05-25 16:00:00,1495728000.0,2678.29,2683.64,2400.0,2512.82,1541.226318
2017-05-25 17:00:00,1495731600.0,2512.82,2512.82,2199.6,2420.0,2447.932883
2017-05-25 18:00:00,1495735200.0,2420.0,2531.01,2389.99,2530.64,2680.423618
2017-05-25 19:00:00,1495738800.0,2530.64,2535.0,2384.98,2400.0,896.2717535
2017-05-25 20:00:00,1495742400.0,2400.0,2508.0,2400.0,2485.53,780.951094
2017-05-25 21:00:00,1495746000.0,2485.53,2580.71,2484.33,2573.74,1555.797389
2017-05-25 22:00:00,1495749600.0,2573.74,2589.53,2500.0,2537.16,352.4954401
2017-05-25 23:00:00,1495753200.0,2537.16,2559.93,2307.82,2330.84,1007.49819
2017-05-26 00:00:00,1495756800.0,2330.84,2472.98,2330.84,2472.97,1090.691728
2017-05-26 01:00:00,1495760400.0,2472.97,2515.72,2472.96,2515.72,263.4614654
2017-05-26 02:00:00,1495764000.0,2515.72,2515.72,2477.82,2477.82,198.1079517
2017-05-26 03:00:00,1495767600.0,2477.82,2511.31,2475.28,2475.28,393.3902751
2017-05-26 04:00:00,1495771200.0,2475.28,2498.93,2448.01,2489.33,136.0863775
2017-05-26 05:00:00,1495774800.0,2489.33,2580.0,2489.33,2579.85,184.1509716
2017-05-26 06:00:00,1495778400.0,2579.85,2588.52,2540.03,2585.01,250.985126
2017-05-26 07:00:00,1495782000.0,2585.01,2585.02,2501.07,2547.32,250.2412265
2017-05-26 08:00:00,1495785600.0,2547.32,2623.64,2530.47,2615.69,139.8769583
2017-05-26 09:00:00,1495789200.0,2615.69,2628.71,2538.64,2550.01,247.1261893
2017-05-26 10:00:00,1495792800.0,2550.01,2589.43,2542.82,2558.28,211.6784254
2017-05-26 11:00:00,1495796400.0,2558.28,2580.0,2525.55,2545.03,892.9366935
2017-05-26 12:00:00,1495800000.0,2545.03,2565.0,2417.96,2482.0,422.1038061
2017-05-26 13:00:00,1495803600.0,2482.0,2509.57,2380.0,2393.54,2616.501314
2017-05-26 14:00:00,1495807200.0,2393.54,2411.01,2350.0,2410.87,556.8295861
2017-05-26 15:00:00,1495810800.0,2410.87,2413.1,2360.48,2412.1,256.668854
2017-05-26 16:00:00,1495814400.0,2412.1,2449.4,2401.27,2401.27,370.1951681
2017-05-26 17:00:00,1495818000.0,2401.27,2401.28,2251.06,2251.06,1404.083956
2017-05-26 18:00:00,1495821600.0,2251.06,2332.67,2200.0,2223.39,2062.677273
2017-05-26 19:00:00,1495825200.0,2223.39,2271.5,2055.55,2270.04,1959.259851
2017-05-26 20:00:00,1495828800.0,2270.04,2369.5,2233.69,2303.4,1585.377396
2017-05-26 21:00:00,1495832400.0,2303.4,2340.1,2274.19,2285.16,428.6684974
2017-05-26 22:00:00,1495836000.0,2285.16,2289.96,2225.0,2277.3,931.2981692
2017-05-26 23:00:00,1495839600.0,2277.3,2320.0,2252.3,2267.37,608.4235943
2017-05-27 00:00:00,1495843200.0,2267.37,2304.2,2240.27,2293.24,339.0256623
2017-05-27 01:00:00,1495846800.0,2293.24,2342.1,2293.23,2306.58,396.0181775
2017-05-27 02:00:00,1495850400.0,2306.58,2306.58,2200.01,2208.63,295.6592955
2017-05-27 03:00:00,1495854000.0,2208.63,2263.89,2165.42,2263.87,458.1201163
2017-05-27 04:00:00,1495857600.0,2263.87,2289.99,2175.07,2190.04,407.3162182
2017-05-27 05:00:00,1495861200.0,2190.04,2241.73,2126.99,2126.99,432.4220109
2017-05-27 06:00:00,1495864800.0,2126.99,2128.9,2020.0,2128.05,896.3223436
2017-05-27 07:00:00,1495868400.0,2128.05,2181.82,2094.69,2152.98,597.3862477
2017-05-27 08:00:00,1495872000.0,2152.98,2165.98,2041.42,2049.28,227.2956445
2017-05-27 09:00:00,1495875600.0,2049.28,2064.84,1951.91,1970.13,1036.152498
2017-05-27 10:00:00,1495879200.0,1970.13,2046.3,1910.55,1961.0,806.6139219
2017-05-27 11:00:00,1495882800.0,1961.0,2060.03,1961.0,2060.03,492.8945886
2017-05-27 12:00:00,1495886400.0,2060.03,2118.61,2053.73,2077.97,477.3929026
2017-05-27 13:00:00,1495890000.0,2077.97,2077.98,2026.44,2059.14,176.2575664
